Time,Qboi_S.y,MeaData.y[1],T_exh_S.y,MeaData.y[3],boi.VLiq,boi.V,mFueFlo_S.y,MeaData.y[2],T_Ste_S.y,MeaData.y[4],boi.furHeaBal.eta_boi,boi.furHeaBal.per_exh
8946000,4712863.5,4800231,491.85083,501.4,11.073349,50,0.11493387,0.11782,448.44897,452.5,0.83661205,0.05380445
8946000,4712863.5,4800231,491.85083,501.4,11.073349,50,0.11493387,0.11782,448.44897,452.5,0.83661205,0.05380445
8946171,4717566.5,4805257,491.86844,501.438,11.071096,50,0.11505487,0.1178542,448.4492,452.538,0.83661306,0.053803466
8946900,4737528.5,4826683,491.84045,501.6,11.056949,50,0.11557067,0.118,448.45096,452.7,0.8366007,0.053815752
8946900,4737528.5,4826683,491.84045,501.6,11.056949,50,0.11557067,0.118,448.45096,452.7,0.8366007,0.053815752
8947033,4732530.5,4821344,491.8174,501.5556,11.053761,50,0.11544233,0.11799112,448.45084,452.7,0.8365981,0.053818423
8947800,4703760.5,4790610,491.77567,501.3,11.038645,50,0.114703454,0.11794,448.4484,452.7,0.8365826,0.05383388
8947800,4703760.5,4790610,491.77567,501.3,11.038645,50,0.114703454,0.11794,448.4484,452.7,0.8365826,0.05383388
8947895,4702705.5,4789466,491.77747,501.3106,11.0371475,50,0.114676364,0.1179294,448.4482,452.7106,0.83658195,0.053834565
8948700,4693976,4779818,491.84152,501.4,11.027805,50,0.1144479,0.11784,448.4474,452.8,0.8366086,0.053807937
8948700,4693976,4779818,491.84152,501.4,11.027805,50,0.1144479,0.11784,448.4474,452.8,0.8366086,0.053807937
8948758,4697536,4783641,491.85733,501.4064,11.027319,50,0.114539325,0.11781568,448.44745,452.8128,0.83661044,0.053806074
8949600,4749402.5,4839554,491.8498,501.5,11.011899,50,0.1158765,0.11746,448.4519,453,0.8366007,0.05381577
8949600,4749402.5,4839554,491.8498,501.5,11.011899,50,0.1158765,0.11746,448.4519,453,0.8366007,0.05381577
8949620,4741942.5,4831532.5,491.83704,501.4164,11.011354,50,0.11568443,0.1171927,448.45193,452.9912,0.83660024,0.053816237
8950482,4416753,4482224.5,491.50803,497.776,10.978137,50,0.10732027,0.105553,448.4253,452.608,0.8365123,0.053904176
8950500,4409963.5,4474932,491.50235,497.7,10.977235,50,0.10714565,0.10531,448.42474,452.6,0.8365102,0.053906314
8950500,4409963.5,4474932,491.50235,497.7,10.977235,50,0.10714565,0.10531,448.42474,452.6,0.8365102,0.053906314
8951344,4342142,4402186.5,491.45346,494.7922,10.96161,50,0.10540479,0.1079364,448.41742,452.5062,0.83646184,0.053954653
8951400,4337664,4397378,491.4475,494.6,10.962544,50,0.10528972,0.10811,448.41702,452.5,0.8364596,0.053956933
8951400,4337664,4397378,491.4475,494.6,10.962544,50,0.10528972,0.10811,448.41702,452.5,0.8364596,0.053956933
8952206,4315064.5,4373228,491.37903,494.152,10.968614,50,0.10471164,0.10529656,448.415,452.3208,0.836427,0.053989545
8952300,4312441.5,4370425,491.36926,494.1,10.968054,50,0.10464454,0.10497,448.41483,452.3,0.83642316,0.053993322
8952300,4312441.5,4370425,491.36926,494.1,10.968054,50,0.10464454,0.10497,448.41483,452.3,0.83642316,0.053993322
8953069,4202493.5,4252243.5,491.28046,492.819,10.969502,50,0.10181449,0.10415016,448.40613,452.727,0.83640397,0.054012515
8953200,4183700.2,4232039,491.27332,492.6,10.971209,50,0.10133067,0.10401,448.40457,452.8,0.83640134,0.054015182
8953200,4183700.2,4232039,491.27332,492.6,10.971209,50,0.10133067,0.10401,448.40457,452.8,0.83640134,0.054015182
8953931,4219932,4270507.5,491.5465,493.2496,10.997941,50,0.10225257,0.1070956,448.40558,452.8812,0.83649576,0.053920735
8954100,4228362,4279414,491.62427,493.4,11.008826,50,0.10246602,0.10781,448.40604,452.9,0.8365261,0.05389039
8954100,4228362,4279414,491.62427,493.4,11.008826,50,0.10246602,0.10781,448.40604,452.9,0.8365261,0.05389039
8954793,4607536.5,4686470,492.16977,497.481,11.045265,50,0.11221143,0.1157333,448.43475,452.207,0.8366854,0.053731073
8955000,4720844.5,4808058,492.29843,498.7,11.051414,50,0.1151224,0.1181,448.44473,452,0.83673656,0.053679947
8955000,4720844.5,4808058,492.29843,498.7,11.051414,50,0.1151224,0.1181,448.44473,452,0.83673656,0.053679947
8955655,4794828,4887014.5,492.45462,500.9568,11.059259,50,0.11701336,0.12265,448.4551,451.9272,0.8368375,0.053579032
8955900,4822433,4916515,492.53268,501.8,11.057928,50,0.117719874,0.12435,448.4583,451.9,0.8368676,0.053548932
8955900,4822433,4916515,492.53268,501.8,11.057928,50,0.117719874,0.12435,448.4583,451.9,0.8368676,0.053548932
8956517,4945306.5,5048879.5,492.47516,503.1034,11.042851,50,0.120889865,0.12463812,448.4703,452.7232,0.83682317,0.053593308
8956800,5001436,5109466,492.37347,503.7,11.030104,50,0.12234086,0.12477,448.47607,453.1,0.83678377,0.05363274
8956800,5001436,5109466,492.37347,503.7,11.030104,50,0.12234086,0.12477,448.47607,453.1,0.83678377,0.05363274
8957380,4973874,5080157.5,492.15594,503.8932,11.004531,50,0.12163937,0.12481508,448.47385,452.9712,0.83672744,0.05368906
8957700,4958668,5063956,492.0884,504,10.994319,50,0.12125159,0.12484,448.4719,452.9,0.8367014,0.05371511
8957700,4958668,5063956,492.0884,504,10.994319,50,0.12125159,0.12484,448.4719,452.9,0.8367014,0.05371511
8958242,4955288,5060632.5,491.9862,504,10.981082,50,0.121170886,0.12482194,448.47125,452.8398,0.83665764,0.053758882
8958600,4953053.5,5058435,491.91147,504,10.974032,50,0.12111753,0.12481,448.471,452.8,0.8366287,0.053787813
8958600,4953053.5,5058435,491.91147,504,10.974032,50,0.12111753,0.12481,448.471,452.8,0.8366287,0.053787813
8959104,4991617,5100065.5,491.85904,503.776,10.961778,50,0.12211462,0.1247764,448.47412,452.688,0.836602,0.05381453
8959500,5021942.5,5132775,491.81653,503.6,10.947346,50,0.12289806,0.12475,448.4769,452.6,0.8365857,0.053830814
8959500,5021942.5,5132775,491.81653,503.6,10.947346,50,0.12289806,0.12475,448.4769,452.6,0.8365857,0.053830814
8959966,4998062,5107115.5,491.76215,503.4964,10.929416,50,0.122283906,0.12476036,448.47528,452.6518,0.8365795,0.053837027
8960400,4975872.5,5083239,491.7609,503.4,10.915707,50,0.12171243,0.12477,448.4732,452.7,0.83657914,0.053837337
8960400,4975872.5,5083239,491.7609,503.4,10.915707,50,0.12171243,0.12477,448.4732,452.7,0.83657914,0.053837337
8960828,4974123,5081349.5,491.7852,503.5428,10.904097,50,0.121666566,0.12475572,448.47287,452.7476,0.83658475,0.05383177
8961300,4972215.5,5079269,491.809,503.7,10.892453,50,0.12161607,0.12474,448.47275,452.8,0.83659405,0.053822454
8961300,4972215.5,5079269,491.809,503.7,10.892453,50,0.12161607,0.12474,448.47275,452.8,0.83659405,0.053822454
8961691,4991152,5099599.5,491.83286,503.5698,10.88168,50,0.12210336,0.12479208,448.47424,452.7132,0.836597,0.053819455
8962200,5015827.5,5126113,491.8338,503.4,10.862551,50,0.12273885,0.12486,448.4765,452.6,0.8365973,0.05381919
8962200,5015827.5,5126113,491.8338,503.4,10.862551,50,0.12273885,0.12486,448.4765,452.6,0.8365973,0.05381919
8962553,4998045.5,5106887.5,491.8338,503.4784,10.848878,50,0.12227902,0.12483256,448.47534,452.6,0.8366099,0.053806573
8963100,4970534.5,5077068,491.91537,503.6,10.834278,50,0.121565804,0.12479,448.47287,452.6,0.836642,0.053774465
8963100,4970534.5,5077068,491.91537,503.6,10.834278,50,0.121565804,0.12479,448.47287,452.6,0.836642,0.053774465
8963415,4976142,5083067.5,491.9546,503.705,10.827481,50,0.1217095,0.12479,448.47308,452.635,0.836647,0.053769503
8964000,4986447.5,5094210,491.9307,503.9,10.810679,50,0.12197637,0.12479,448.47412,452.7,0.8366369,0.053779595
8964000,4986447.5,5094210,491.9307,503.9,10.810679,50,0.12197637,0.12479,448.47412,452.7,0.8366369,0.053779595
8964277,4987835,5095748,491.91855,503.9308,10.801701,50,0.1220125,0.12479616,448.47427,452.6692,0.8366342,0.053782273
8964900,4990983.5,5099203,491.91644,504,10.783836,50,0.12209368,0.12481,448.47446,452.6,0.8366337,0.05378282
8964900,4990983.5,5099203,491.91644,504,10.783836,50,0.12209368,0.12481,448.47446,452.6,0.8366337,0.05378282
8965139,5013285,5123210,491.93094,503.867,10.777333,50,0.122668706,0.12478606,448.47604,452.6,0.8366291,0.053787388
8965800,5074749,5189454,491.8671,503.5,10.756651,50,0.12425544,0.12472,448.48166,452.6,0.83660376,0.05381275
8965800,5074749,5189454,491.8671,503.5,10.756651,50,0.12425544,0.12472,448.48166,452.6,0.83660376,0.05381275
8966002,5052177.5,5165196,491.80307,503.5448,10.750022,50,0.12367455,0.12474016,448.48053,452.6,0.8366008,0.053815715
8966700,4974107.5,5081160,491.82776,503.7,10.731676,50,0.12166216,0.12481,448.47333,452.6,0.8366122,0.05380425
8966700,4974107.5,5081160,491.82776,503.7,10.731676,50,0.12166216,0.12481,448.47333,452.6,0.8366122,0.05380425
8966864,4972616,5079537.5,491.8621,503.7546,10.72817,50,0.12162327,0.12482274,448.47278,452.6182,0.8366155,0.053800967
8967600,4965914.5,5072246,491.90146,504,10.711116,50,0.121448494,0.12488,448.4725,452.7,0.8366304,0.053786118
8967600,4965914.5,5072246,491.90146,504,10.711116,50,0.121448494,0.12488,448.4725,452.7,0.8366304,0.053786118
8967726,4971595,5078347.5,491.9196,504,10.707897,50,0.12159454,0.1248744,448.4728,452.686,0.8366322,0.05378431
8968500,5006437.5,5115827,491.9268,504,10.6826935,50,0.12249167,0.12484,448.47586,452.6,0.8366337,0.05378284
8968500,5006437.5,5115827,491.9268,504,10.6826935,50,0.12249167,0.12484,448.47586,452.6,0.8366337,0.05378284
8968588,5002361,5111441,491.90976,504.0098,10.679336,50,0.12238657,0.1248302,448.47583,452.6,0.8366344,0.053782083
8969400,4964962,5071070,491.97452,504.1,10.654137,50,0.12141917,0.12474,448.4724,452.6,0.8366635,0.05375303
8969400,4964962,5071070,491.97452,504.1,10.654137,50,0.12141917,0.12474,448.4724,452.6,0.8366635,0.05375303
8969450,4966273,5072470,491.98816,504.1,10.652889,50,0.12145272,0.12474392,448.4723,452.6,0.83666503,0.053751484
8970300,4988092.5,5096072,491.94397,504.1,10.629722,50,0.12201826,0.12481,448.47418,452.6,0.8366402,0.053776316
8970300,4988092.5,5096072,491.94397,504.1,10.629722,50,0.12201826,0.12481,448.47418,452.6,0.8366402,0.053776316
8970313,4987873.5,5095839,491.94223,504.0972,10.629348,50,0.12201269,0.12480986,448.4742,452.6014,0.8366397,0.05377681
8971175,4973035,5079895,491.91068,503.9056,10.605348,50,0.121631406,0.12480028,448.473,452.6972,0.8366337,0.053782802
8971200,4972602,5079429,491.91064,503.9,10.6046915,50,0.12162027,0.1248,448.47296,452.7,0.8366337,0.053782806
8971200,4972602,5079429,491.91064,503.9,10.6046915,50,0.12162027,0.1248,448.47296,452.7,0.8366337,0.053782806
8972037,4991963,5100455.5,491.85602,504.179,10.580432,50,0.12212288,0.1247628,448.47458,452.607,0.8366064,0.05381012
8972100,4993417.5,5102038,491.8495,504.2,10.578399,50,0.12216071,0.12476,448.4747,452.6,0.8366038,0.053812657
8972100,4993417.5,5102038,491.8495,504.2,10.578399,50,0.12216071,0.12476,448.4747,452.6,0.8366038,0.053812657
8972899,5003274,5112771.5,491.79398,503.8448,10.552082,50,0.122417405,0.12475112,448.47562,452.6,0.83658445,0.053832036
8973000,5004519.5,5114125,491.78867,503.8,10.548719,50,0.12244978,0.12475,448.4757,452.6,0.8365824,0.05383408
8973000,5004519.5,5114125,491.78867,503.8,10.548719,50,0.12244978,0.12475,448.4757,452.6,0.8365824,0.05383408
8973761,4983859,5091675.5,491.82455,504.0538,10.527496,50,0.121914595,0.1247923,448.4739,452.6846,0.8366034,0.053813078
8973900,4980107.5,5087589,491.8388,504.1,10.524551,50,0.12181717,0.1248,448.47354,452.7,0.83660895,0.053807527
8973900,4980107.5,5087589,491.8388,504.1,10.524551,50,0.12181717,0.1248,448.47354,452.7,0.83660895,0.053807527
8974624,5013755,5123692,491.93353,503.9392,10.502408,50,0.122679465,0.12479196,448.47644,452.7,0.8366382,0.053778302
8974800,5021958,5132493,491.9519,503.9,10.494672,50,0.122889675,0.12479,448.47723,452.7,0.8366453,0.053771168
8974800,5021958,5132493,491.9519,503.9,10.494672,50,0.122889675,0.12479,448.47723,452.7,0.8366453,0.053771168
8975486,4977925.5,5084949.5,491.96964,503.9762,10.471333,50,0.121753186,0.12483572,448.4736,452.7,0.83666235,0.05375412
8975700,4964166.5,5070100,491.98083,504,10.467661,50,0.121398225,0.12485,448.4723,452.7,0.8366667,0.053749774
8975700,4964166.5,5070100,491.98083,504,10.467661,50,0.121398225,0.12485,448.4723,452.7,0.8366667,0.053749774
8976348,4975675,5082706,491.92215,504.432,10.455497,50,0.12169986,0.1247852,448.4731,452.772,0.8366305,0.053785954
8976600,4980116,5087608,491.8704,504.6,10.44867,50,0.12181717,0.12476,448.47357,452.8,0.8366104,0.053806107
8976600,4980116,5087608,491.8704,504.6,10.44867,50,0.12181717,0.12476,448.47357,452.8,0.8366104,0.053806107
8977210,4981484.5,5089291.5,491.78104,504.1254,10.431366,50,0.121856935,0.12475322,448.47366,452.6644,0.8365794,0.053837135
8977500,4982150.5,5090091,491.75037,503.9,10.423666,50,0.12187582,0.12475,448.47366,452.6,0.8365675,0.053848952
8977500,4982150.5,5090091,491.75037,503.9,10.423666,50,0.12187582,0.12475,448.47366,452.6,0.8365675,0.053848952
8978072,4995140.5,5103977.5,491.772,503.7728,10.409423,50,0.122208886,0.12481996,448.47476,452.5364,0.8365779,0.053838614
8978400,5002615.5,5111925,491.80505,503.7,10.401839,50,0.12239951,0.12486,448.47543,452.5,0.8365908,0.053825673
8978400,5002615.5,5111925,491.80505,503.7,10.401839,50,0.12239951,0.12486,448.47543,452.5,0.8365908,0.053825673
8978935,4978205.5,5085608,491.80838,503.7,10.39111,50,0.121769905,0.12481248,448.4735,452.6188,0.8365971,0.053819396
8979300,4961498,5067620,491.80908,503.7,10.38528,50,0.121339574,0.12478,448.472,452.7,0.8365973,0.053819202
8979300,4961498,5067620,491.80908,503.7,10.38528,50,0.121339574,0.12478,448.472,452.7,0.8365973,0.053819202
8979797,4983856,5091683,491.83298,503.7,10.37513,50,0.12191541,0.12478552,448.4737,452.7,0.8365973,0.053819183
8980200,5002001.5,5111212,491.83298,503.7,10.362265,50,0.12238275,0.12479,448.47543,452.7,0.8365973,0.05381918
8980200,5002001.5,5111212,491.83298,503.7,10.362265,50,0.12238275,0.12479,448.47543,452.7,0.8365973,0.05381918
8980659,5001622,5110771,491.83447,503.496,10.345443,50,0.12237207,0.1248206,448.47552,452.751,0.8366035,0.053813003
8981100,5001273,5110347,491.85684,503.3,10.32978,50,0.1223618,0.12485,448.47543,452.8,0.8366122,0.05380426
8981100,5001273,5110347,491.85684,503.3,10.32978,50,0.1223618,0.12485,448.47543,452.8,0.8366122,0.05380426
8981521,5000971.5,5109948.5,491.89047,503.3468,10.314961,50,0.122352,0.1248266,448.4754,452.8,0.8366262,0.053790305
8982000,5000647.5,5109496,491.9396,503.4,10.29786,50,0.12234086,0.1248,448.47543,452.8,0.8366453,0.053771175
8982000,5000647.5,5109496,491.9396,503.4,10.29786,50,0.12234086,0.1248,448.47543,452.8,0.8366453,0.053771175
8982383,4994783,5103358,491.87628,503.4852,10.285412,50,0.122194506,0.12478722,448.47488,452.7148,0.83661324,0.053803273
8982900,4986669.5,5095088,491.67126,503.6,10.273163,50,0.12199732,0.12477,448.474,452.6,0.83653253,0.053883977
8982900,4986669.5,5095088,491.67126,503.6,10.273163,50,0.12199732,0.12477,448.474,452.6,0.83653253,0.053883977
8983246,4993313,5102284,491.6357,503.5616,10.265658,50,0.12216946,0.12477384,448.47446,452.5232,0.8365256,0.053890903
8983800,5004264.5,5113827,491.73538,503.5,10.24874,50,0.12244559,0.12478,448.47552,452.4,0.8365662,0.053850293
8983800,5004264.5,5113827,491.73538,503.5,10.24874,50,0.12244559,0.12478,448.47552,452.4,0.8365662,0.053850293
8984108,4990031,5098478.5,491.75522,503.3974,10.238041,50,0.12207736,0.12477316,448.47458,452.4684,0.83657736,0.05383917
8984700,4962534.5,5068948,491.76187,503.2,10.219851,50,0.1213689,0.12476,448.4722,452.6,0.8365791,0.0538374
8984700,4962534.5,5068948,491.76187,503.2,10.219851,50,0.1213689,0.12476,448.4722,452.6,0.8365791,0.0538374
8984970,4966975,5073708.5,491.77847,503.26,10.2123,50,0.121483274,0.124763,448.47232,452.66,0.83657914,0.053837366
8985600,4977336.5,5084817,491.7786,503.4,10.194818,50,0.12175014,0.12477,448.47324,452.8,0.83657914,0.05383736
8985600,4977336.5,5084817,491.7786,503.4,10.194818,50,0.12175014,0.12477,448.47324,452.8,0.83657914,0.05383736
8985832,4984777,5092823.5,491.7864,503.3742,10.188272,50,0.121941455,0.12478032,448.47385,452.8,0.8365813,0.0538352
8986500,5006212.5,5115849,491.81848,503.3,10.167824,50,0.12249167,0.12481,448.47577,452.8,0.83659405,0.053822435
8986500,5006212.5,5115849,491.81848,503.3,10.167824,50,0.12249167,0.12481,448.47577,452.8,0.83659405,0.053822435
8986694,5001016.5,5110249,491.80847,503.2568,10.161656,50,0.12235775,0.12481648,448.47552,452.8,0.83659476,0.053821728
8987400,4982072,5089923,491.7783,503.1,10.141736,50,0.121871635,0.12484,448.4737,452.8,0.8365824,0.053834103
8987400,4982072,5089923,491.7783,503.1,10.141736,50,0.121871635,0.12484,448.4737,452.8,0.8365824,0.053834103
8987557,4986463,5094670.5,491.78198,503.1,10.137664,50,0.12198535,0.1248313,448.47388,452.7826,0.83657813,0.053838346
8988300,5007259,5117207,491.70993,503.1,10.115878,50,0.12252519,0.12479,448.47586,452.7,0.8365493,0.05386719
8988300,5007259,5117207,491.70993,503.1,10.115878,50,0.12252519,0.12479,448.47586,452.7,0.8365493,0.05386719
8988419,5002133.5,5111698,491.68396,503.1396,10.112096,50,0.12239358,0.12478604,448.4757,452.6868,0.8365465,0.053869992
8989200,4968595,5075472,491.70496,503.4,10.08844,50,0.1215281,0.12476,448.4727,452.6,0.8365577,0.053858787
8989200,4968595,5075472,491.70496,503.4,10.08844,50,0.1215281,0.12476,448.4727,452.6,0.8365577,0.053858787
8989281,4970404.5,5077421.5,491.72125,503.418,10.086117,50,0.12157448,0.1247591,448.4726,452.609,0.83655936,0.053857163
8990100,4988704,5097135,491.76895,503.6,10.065859,50,0.1220434,0.12475,448.47412,452.7,0.83657587,0.053840633
8990100,4988704,5097135,491.76895,503.6,10.065859,50,0.1220434,0.12475,448.47412,452.7,0.83657587,0.053840633
8990143,4989271,5097737,491.77032,503.6144,10.064931,50,0.12205788,0.12475432,448.47418,452.7,0.83657676,0.05383976
8991000,5000519.5,5109675,491.8135,503.9,10.037506,50,0.122345045,0.12484,448.4755,452.7,0.83659405,0.05382245
8991000,5000519.5,5109675,491.8135,503.9,10.037506,50,0.122345045,0.12484,448.4755,452.7,0.83659405,0.05382245
8991005,5000516,5109671,491.81375,503.9006,10.03728,50,0.12234494,0.12483946,448.4755,452.7006,0.83659416,0.05382234
8991868,4999991.5,5109071.5,491.85516,503.9964,10.007403,50,0.12232889,0.12475324,448.47537,452.7964,0.83661157,0.053804927
8991900,4999971.5,5109049,491.85684,504,10.006525,50,0.12232829,0.12475,448.47537,452.8,0.8366122,0.05380427
8991900,4999971.5,5109049,491.85684,504,10.006525,50,0.12232829,0.12475,448.47537,452.8,0.8366122,0.05380427
8992730,5008089,5117685.5,491.87064,503.6312,9.983456,50,0.12253687,0.12481454,448.476,452.7078,0.8366155,0.053801022
8992800,5008774,5118416,491.87064,503.6,9.98142,50,0.12255452,0.12482,448.47607,452.7,0.8366155,0.053801015
8992800,5008774,5118416,491.87064,503.6,9.98142,50,0.12255452,0.12482,448.47607,452.7,0.8366155,0.053801015
8993592,4966760.5,5073141,491.8844,503.424,9.959214,50,0.121470615,0.1248024,448.4724,452.612,0.8366282,0.05378827
8993700,4961033.5,5066967,491.88995,503.4,9.956314,50,0.12132281,0.1248,448.47186,452.6,0.8366304,0.053786106
8993700,4961033.5,5066967,491.88995,503.4,9.956314,50,0.12132281,0.1248,448.47186,452.6,0.8366304,0.053786106
8994454,4970666,5077645.5,491.77716,503.4838,9.935507,50,0.1215791,0.12479162,448.47275,452.7676,0.8365738,0.053842712
8994600,4972507,5079710,491.7395,503.5,9.931344,50,0.12162864,0.12479,448.47296,452.8,0.8365592,0.05385734
8994600,4972507,5079710,491.7395,503.5,9.931344,50,0.12162864,0.12479,448.47296,452.8,0.8365592,0.05385734
8995316,5007112,5116983.5,491.74643,503.4204,9.904688,50,0.12251904,0.12476612,448.4759,452.7204,0.83656543,0.053851068
8995500,5016013,5126536,491.76495,503.4,9.895852,50,0.122747235,0.12476,448.47668,452.7,0.8365727,0.053843804
8995500,5016013,5126536,491.76495,503.4,9.895852,50,0.122747235,0.12476,448.47668,452.7,0.8365727,0.053843804
8996179,4984588.5,5092570,491.7862,503.6262,9.866922,50,0.121935405,0.12476754,448.47418,452.7754,0.8365895,0.053826965
8996400,4974330,5081488,491.79782,503.7,9.859837,50,0.12167054,0.12477,448.4732,452.8,0.83659405,0.05382247
8996400,4974330,5081488,491.79782,503.7,9.859837,50,0.12167054,0.12477,448.4732,452.8,0.83659405,0.05382247
8997041,4973598.5,5080776,491.79825,503.6288,9.843941,50,0.12165264,0.12478424,448.47284,452.8712,0.83658755,0.05382895
8997300,4973288.5,5080488,491.78506,503.6,9.839174,50,0.121645406,0.12479,448.47278,452.9,0.8365824,0.053834096
8997300,4973288.5,5080488,491.78506,503.6,9.839174,50,0.121645406,0.12479,448.47278,452.9,0.8365824,0.053834096
8997903,4989995.5,5098452.5,491.80237,503.6,9.82501,50,0.122074865,0.1247833,448.47424,452.833,0.8365882,0.053828314
8998200,4998242,5107301,491.81738,503.6,9.814829,50,0.122286394,0.12478,448.47504,452.8,0.83659405,0.05382243
8998200,4998242,5107301,491.81738,503.6,9.814829,50,0.122286394,0.12478,448.47504,452.8,0.83659405,0.05382243
8998765,4991313.5,5099801.5,491.81766,503.3488,9.796664,50,0.12210748,0.12480512,448.47458,452.7372,0.8365972,0.05381927
8999100,4987199,5095359,491.81793,503.2,9.789119,50,0.12200151,0.12482,448.47418,452.7,0.8365973,0.05381919
8999100,4987199,5095359,491.81793,503.2,9.789119,50,0.12200151,0.12482,448.47418,452.7,0.8365973,0.05381919
8999627,4976565.5,5083867,491.83267,503.1414,9.777231,50,0.12172654,0.12478484,448.4732,452.4656,0.8366048,0.053811695
9000000,4969064.5,5075748,491.85168,503.1,9.766363,50,0.12153228,0.12476,448.4725,452.3,0.8366122,0.05380428
9000000,4969064.5,5075748,491.85168,503.1,9.766363,50,0.12153228,0.12476,448.4725,452.3,0.8366122,0.05380428
9000490,4960018.5,5066021.5,491.8478,503.1,9.752328,50,0.12129982,0.12476,448.47168,452.4088,0.8366086,0.053807896
9000900,4952407.5,5057868,491.82745,503.1,9.743199,50,0.12110496,0.12476,448.471,452.5,0.8366006,0.053815905
9000900,4952407.5,5057868,491.82745,503.1,9.743199,50,0.12110496,0.12476,448.471,452.5,0.8366006,0.053815905
9001352,4969524.5,5076195,491.85803,503.2004,9.7316475,50,0.12154451,0.12476,448.4724,452.6004,0.83660954,0.053806953
9001800,4986555,5094376,491.9028,503.3,9.714338,50,0.12198056,0.12476,448.47406,452.7,0.8366271,0.05378936
9001800,4986555,5094376,491.9028,503.3,9.714338,50,0.12198056,0.12476,448.47406,452.7,0.8366271,0.05378936
9002214,4990420,5098599.5,491.89304,503.162,9.696099,50,0.12208077,0.1247738,448.4745,452.7,0.83662254,0.053793937
9002700,4994881,5103558,491.84573,503,9.676106,50,0.12219841,0.12479,448.47476,452.7,0.8366038,0.053812683
9002700,4994881,5103558,491.84573,503,9.676106,50,0.12219841,0.12479,448.47476,452.7,0.8366038,0.053812683
9003076,4983356.5,5091210.5,491.81546,503.0418,9.662428,50,0.12190246,0.12478582,448.47388,452.7836,0.8365979,0.05381859
9003600,4967354,5074019,491.81323,503.1,9.647426,50,0.12149039,0.12478,448.47238,452.9,0.8365973,0.05381916
9003600,4967354,5074019,491.81323,503.1,9.647426,50,0.12149039,0.12478,448.47238,452.9,0.8365973,0.05381916
9003938,4972475,5079461,491.84103,503.1752,9.63869,50,0.12162114,0.12478,448.4727,452.9,0.8366052,0.053811315
9004500,4981024,5088492,491.8968,503.3,9.621448,50,0.121838115,0.12478,448.47357,452.9,0.8366271,0.05378937
9004500,4981024,5088492,491.8968,503.3,9.621448,50,0.121838115,0.12478,448.47357,452.9,0.8366271,0.05378937
9004801,4970406,5077055,491.9021,503.2666,9.612179,50,0.12156386,0.12477332,448.47278,452.8666,0.8366327,0.053783797
9005400,4949177,5054250,491.90564,503.2,9.599306,50,0.12101698,0.12476,448.4707,452.8,0.8366336,0.05378285
9005400,4949177,5054250,491.90564,503.2,9.599306,50,0.12101698,0.12476,448.4707,452.8,0.8366336,0.05378285
9005663,4970014.5,5076679.5,491.93076,503.2292,9.594709,50,0.121554025,0.1247892,448.47202,452.654,0.836631,0.053785473
9006300,5020504,5131064,491.89984,503.3,9.57827,50,0.12285616,0.12486,448.47653,452.3,0.8366187,0.053797755
9006300,5020504,5131064,491.89984,503.3,9.57827,50,0.12285616,0.12486,448.47653,452.3,0.8366187,0.053797755
9006525,5006123,5115632,491.85104,503.225,9.571099,50,0.122486435,0.1248425,448.4759,452.25,0.8366142,0.053802293
9007200,4962980.5,5069336,491.81558,503,9.548945,50,0.121377274,0.12479,448.47214,452.1,0.8366006,0.053815898
9007200,4962980.5,5069336,491.81558,503,9.548945,50,0.121377274,0.12479,448.47214,452.1,0.8366006,0.053815898
9007387,4966723.5,5073393,491.82004,503,9.542881,50,0.12147488,0.12478792,448.4721,452.204,0.8365923,0.053824157
9008100,4980843,5088841,491.6833,503,9.523885,50,0.1218465,0.12478,448.47333,452.6,0.8365377,0.05387879
9008100,4980843,5088841,491.6833,503,9.523885,50,0.1218465,0.12478,448.47333,452.6,0.8365377,0.05387879
9008249,4979102.5,5087010.5,491.6516,503.0166,9.520601,50,0.12180268,0.12478166,448.47333,452.6498,0.8365307,0.05388581
9009000,4970606.5,5077813,491.66644,503.1,9.503905,50,0.12158256,0.12479,448.47263,452.9,0.83653957,0.05387694
9009000,4970606.5,5077813,491.66644,503.1,9.503905,50,0.12158256,0.12479,448.47263,452.9,0.83653957,0.05387694
9009112,4977863.5,5085612,491.68964,503.1248,9.501215,50,0.121769056,0.12479124,448.473,452.8628,0.83654237,0.053874128
9009900,5029188,5140710,491.76907,503.3,9.470963,50,0.12308658,0.1248,448.47778,452.6,0.83657265,0.053843852
9009900,5029188,5140710,491.76907,503.3,9.470963,50,0.12308658,0.1248,448.47778,452.6,0.83657265,0.053843852
9009974,5024737,5135891.5,491.7551,503.2754,9.467278,50,0.1229715,0.12480492,448.47784,452.5918,0.8365756,0.053840872
9010800,4974902,5081946,491.82996,503,9.439359,50,0.121683106,0.12486,448.47302,452.5,0.83660895,0.05380756
9010800,4974902,5081946,491.82996,503,9.439359,50,0.121683106,0.12486,448.47302,452.5,0.83660895,0.05380756
9010836,4974721,5081747.5,491.83795,503.008,9.438679,50,0.12167825,0.124858,448.47284,452.52,0.8366103,0.053806167
9011698,4970315.5,5076999,491.90237,503.1996,9.41783,50,0.121561855,0.1248101,448.47272,452.999,0.83663034,0.053786162
9011700,4970306,5076989,491.90247,503.2,9.417777,50,0.12156162,0.12481,448.47272,453,0.83663034,0.05378613
